coef_Dual	coef_R	coef_S	coef_slow	t_Dual	t_R	t_S	t_slow	pval_Dual	pval_R	pval_S	pval_slow
AK2	0.691183476308689	0.619108122599777	0.13847842057498	0.495185278388255	2.43088706386552	2.46684381951522	0.552183649197618	1.84502574026936	0.0353964528179608	0.0136400579712801	0.580829270216437	0.0948149261897582
TRIM62	0.0608970959952695	0.0577679807254333	0.0566545329156524	0.0257841989823325	0.837741527188508	0.836478051001536	0.834318958199298	0.371360917737663	0.421746818653958	0.402896927507384	0.40411214777582	0.718115797188812
ZNF362	0.193476352686032	0.0931138520406623	0.10425876667835	0.0963824042804265	2.01329920280351	1.03218157478795	1.17170333240536	1.0526522780873	0.0717785475827556	0.302000687612534	0.241331419201398	0.317271271638798
PHC2	0.258059539893865	0.316046611168271	0.091041676683698	0.106680119236682	2.36418260454715	3.12370607133742	0.909416134550381	1.02818363638143	0.0396691293824733	0.00178867122265857	0.363142469475628	0.328090900025012
ZSCAN20	0.0225019519850751	0.0225569476829693	0.0254499110980358	0.00597829546442145	0.795660995825682	0.811377073105091	0.944757958175085	0.219483166248669	0.444705280010386	0.41715970014619	0.344794916848591	0.830688971492637
SMIM12	0.54263448811351	0.342085673521947	0.0265746522652985	0.254464350881368	3.61849432827883	2.5217233665588	0.196881920003093	1.79204672641468	0.0047013909622988	0.0116865565424285	0.843922126049633	0.10338222560416
DLGAP3	0.15542573515896	0.1070282956459	0.108514812870071	0.10168183985357	1.84473972597668	1.34381195888989	1.38380748625661	1.2648783016703	0.0948593659463967	0.179025840185768	0.166434265449167	0.23459618552677
ZMYM6	0.266312816832481	0.205024478171969	0.138569803839122	0.158424427641464	2.57793266016315	2.12950962869854	1.45654146298914	1.61177062609603	0.0275137110372181	0.0332254095728194	0.145260130380251	0.138088322725192
ZMYM1	0.253275360837299	0.162791449015409	0.158106445112011	0.159102540409906	1.85514723942307	1.31060440617487	1.28087360384029	1.22970603956575	0.0932546257684094	0.190007875910065	0.200254276641955	0.246953657725255
SFPQ	0.340675711575729	0.247897141946094	0.302405772787228	0.230041303421457	1.1577232624653	0.955197430187013	1.16599958766607	0.828271132596702	0.273880509293418	0.339490466024909	0.243629788222862	0.426842706328045
ZMYM4	0.621493327925321	0.197510685671309	0.199738780433384	0.226947666206258	2.77291249723415	0.992253442602357	1.0050294215056	1.0719558630258	0.0196886529883443	0.321087010648961	0.314895954164997	0.308927904201472
KIAA0319L	0.214568363175265	0.217297414364397	0.202365265442338	0.155990672389075	2.03112062620627	2.21154687728044	2.08325539046663	1.55249475935801	0.0696740034358747	0.0270102839920957	0.0372417782247277	0.151592320800895
NCDN	0.239030580906579	0.178720263909797	0.0681980860177254	0.114395687702957	2.46619837927641	1.97836674760806	0.764001841717195	1.24044974659949	0.0333210268546319	0.0479023003910532	0.444875982315958	0.243124136039503
TFAP2E	0.0111240782630443	0.0215429505221975	0.0199532909161802	0.0111474296733939	0.389760980269723	0.776517850559564	0.736969260846452	0.406666958591784	0.704885517994171	0.437453308235628	0.461150478360328	0.692819715138524
PSMB2	1.26632221381717	0.969387007841806	0.116256738909535	0.726418783182667	3.56077713014436	3.1021971801341	0.372155691569405	2.16504861699715	0.00517455124794381	0.00192381868605077	0.709781237159098	0.0556332709563462
C1orf216	0.163392734641142	0.216811393342594	0.0638096735410241	0.128602382945347	1.84538954907456	2.59404710095916	0.775118847083087	1.52273580681125	0.0947584268346506	0.0094928972037855	0.438279438028326	0.158800317039421
CLSPN	0.502602480388527	0.205117040797955	0.121639770326002	0.117103933928527	4.07326998843167	1.8125580449964	1.08361441495386	1.00020632306411	0.00223839358762562	0.0699163718453012	0.27855005458362	0.340798084125319
AGO4	0.0828887402753133	-0.108083033812318	-0.108201848833323	-0.126716928326516	1.05328128731252	-1.43445997850767	-1.46371566598679	-1.68286684135174	0.316996734316033	0.151458107523716	0.143288806708634	0.123310876149361
AGO1	0.201113518707819	0.155214313790864	0.077883913292434	0.105734559675795	1.9182836311036	1.59198162872993	0.80798546373767	1.06037970596697	0.0840470159581048	0.111406081806435	0.419109439081835	0.31391103130855
AGO3	0.314798510746711	0.323344064627237	0.226751913288283	0.320710814787647	2.1713755963286	2.45895691721914	1.73404964445265	2.33534414681646	0.055041889735266	0.0139433099715142	0.0829260935273548	0.0416689600643131
ADPRHL2	0.726744425856002	0.259912047637001	0.0594847149227304	0.255699799424262	3.86147905794214	1.54500253331095	0.354534497338917	1.43716212864828	0.00315264049862971	0.122362919585968	0.722942435431665	0.181214930489323
TRAPPC3	0.652465086901321	0.621635530376884	0.189996515743834	0.388220947445716	4.2800809533719	4.51232278400413	1.38578323617365	2.68990030797147	0.00161118686234634	6.45201319797492e-06	0.165829967595194	0.022703583972889
MAP7D1	0.24368287005772	0.456981200723043	-0.0637305430466585	0.165612738670878	0.763484938958326	1.62538235973026	-0.226796775182223	0.549832706306427	0.462806340908706	0.104098309641551	0.820584301327353	0.594500348735579
THRAP3	0.585773847075685	0.167634708104968	-0.00583850293180941	0.164426921443939	3.06537633457328	0.982174662648428	-0.0342938328765361	0.910276973090767	0.0119345455566875	0.326026775301337	0.972643216162443	0.384092745731288
SH3D21	0.249544568226603	0.167784229117652	0.15486625595596	0.029622741431147	1.29624581927888	0.976520463554376	0.903484443305718	0.162799044373019	0.224006420318015	0.328819503526159	0.36628071798354	0.87391948585638
EVA1B	0.295406354456824	0.161998385390704	0.142123709885914	0.0138651781065104	1.26559773785554	0.783617587556467	0.688293138871381	0.0629062199498175	0.23434878330741	0.433274661079041	0.49127691472522	0.951080813338122
STK40	0.232707855183239	0.145859931136859	0.0369165857265482	0.0177934033974501	1.8364340928588	1.25746059368823	0.320699860940269	0.148031293300331	0.0961582850224552	0.20860292537566	0.748441509788882	0.885260405336537
LSM10	0.520651636943779	0.432166167318147	0.0974064261403557	0.182712508216718	2.38006793375895	2.22244422119486	0.501779288312188	0.884126047456997	0.038607932203478	0.0262654588111164	0.615828812503595	0.397386802267358
OSCP1	0.119133331484891	0.0390830539755258	0.00884063051265419	0.024509026398678	2.5613598095716	0.876384319056482	0.202146175712942	0.550535229788185	0.0283070771436053	0.380832628612226	0.839804694029187	0.594036335818677
MRPS15	0.812507434829566	0.582929981454546	0.127310971698843	0.372806598237601	3.15527463522043	2.55926781824751	0.559503424935388	1.53338858980754	0.0102407224025857	0.0104972458174156	0.575825032959213	0.156186314455636
CSF3R	-0.000691435343259741	0.0277780981783418	0.0469377260550101	0.00264297800986588	-0.0141076400116715	0.62173830284832	1.05763155502584	0.0568861485637196	0.989021598566054	0.534121696188072	0.290237392985175	0.955756492805814
GRIK3	0.0675566507790729	0.0828697225751	0.0796587266684519	0.0701544016523329	0.472448890469441	0.64793770071823	0.624556447749549	0.518930337910032	0.646748155585442	0.517033363451203	0.532269987608163	0.615098394550646
LINC01137	0.210299347821334	0.0518568906916918	0.028731081877278	0.0525579127843318	2.37871954252621	0.640190457538335	0.357490954071627	0.626629554765209	0.038696920095139	0.522056790409537	0.720728414213556	0.544940773553171
ZC3H12A	-0.478853385763665	-0.24564994270615	-0.568033778094886	-0.50055129354447	-2.99192913641641	-1.70257771390497	-3.95391407735375	-3.30452923860234	0.0135289753783714	0.0886640839358922	7.71718872639587e-05	0.0079524381563554
MEAF6	0.801738879678267	0.623803467924031	0.348366544259472	0.522409776137487	6.19268943142216	5.27485294009544	2.96692656633984	4.25531657852967	0.000102428032727331	1.34372417459378e-07	0.00301181106599395	0.00167537688951908
SNIP1	-0.03303274674179	-0.242655209723681	-0.169473620744762	-0.240560164571515	-0.427704664626891	-3.27145246227223	-2.33104621013085	-3.25292070213908	0.677930309233853	0.00107194325017179	0.0197617122402402	0.00867748285098189
GNL2	0.494777955265894	0.352170705941173	0.0763995900457703	0.292406958467053	4.19577654207355	3.24399632451821	0.710088691281167	2.61168780671433	0.0018409947363489	0.00118076422331576	0.477658174903168	0.0259654783431918
C1orf109	0.292259655597738	0.172578760701092	0.0471715382214718	0.137226424352656	2.73876234648901	1.74082658941273	0.481158697769273	1.35231103836749	0.0208770510742935	0.081730764344895	0.630409458077911	0.206063997313354
CDCA8	0.398341594096078	0.202572724768235	0.0440097014455264	0.0803877099991936	2.26746250854802	1.28520270964106	0.280150645209603	0.483799981189433	0.0467718133618161	0.198737700714555	0.779365092845172	0.638947221107446
EPHA10	0.132325215894311	0.122891017239975	0.0147945137119723	0.0276958384630068	1.22217075679635	1.24789926845659	0.151164951319301	0.269935376938662	0.249668566548792	0.21208389465919	0.879847261350282	0.792698621530627
MANEAL	0.0749273209056348	0.149476012709875	0.0301440057027027	0.0369776069050344	1.45454574710047	2.96065706309658	0.61453653253385	0.74581366288933	0.176452761553267	0.00307376814883241	0.538868469924607	0.472947049409733
YRDC	0.437309832917123	0.28972808025225	0.214409870890095	0.16261185646523	4.35910770734328	3.0905320725808	2.31608825135579	1.70273200880554	0.00142313765680214	0.00200097675912357	0.0205644296753633	0.119444138291028
C1orf122	0.51288083982958	0.379142756031585	0.1160535812578	0.184596828348913	2.66032457970178	2.20141188689726	0.675558350806889	1.01292588418353	0.023885975094342	0.0277192981762345	0.49932961728251	0.334976324864682
MTF1	0.096396041267688	0.0657842966718604	0.0479378977320776	0.0383058373577762	1.09138195850928	0.786305259916021	0.582273755108585	0.454350645116551	0.300701795367011	0.431698839833268	0.560389464488581	0.659279057422865
INPP5B	0.285599110527772	0.231594143381337	0.143720749417256	0.120454046302596	4.28179417646868	3.55302543912392	2.26521747511388	1.8776564203103	0.00160684316238549	0.000381784498000997	0.0235109602976921	0.0898695278887594
SF3A3	0.755069822465743	0.348698227051717	0.134132465268259	0.339670763101529	6.2999215314598	3.16747585620849	1.22873810959762	2.98607001612164	8.909320574648e-05	0.00154020738074682	0.219185792648975	0.013665147077408
FHL3	0.192083733360565	0.144707400061552	0.0890070852045054	0.0296856017262866	2.32278739786102	1.85976702296109	1.16041650592631	0.376591893543562	0.0425701507736911	0.062934508143126	0.24589438777953	0.714344354872866
POU3F1	0.0163748117406295	0.0378352532812379	0.0198748988932154	-6.50243886948025e-05	0.588976884585641	1.39484524670864	0.752097423977478	-0.00243280729423224	0.568941870936132	0.163079418419609	0.452002133373487	0.998106750624785
RRAGC	0.137636543536155	0.0579797121999795	0.0302980873227154	0.0413935161698972	1.02982016882761	0.475610231728345	0.250239011756408	0.326686571937395	0.327358713902102	0.634357754251272	0.802405323087508	0.750639793068742
MYCBP	0.424542147390016	0.286919489263569	0.178148848825343	0.192214976800429	2.92096246960475	2.17702416774884	1.35920810820973	1.39618840054351	0.0152752807175166	0.029491483503577	0.174097380043628	0.192876448942468
AKIRIN1	0.147667016318372	0.223208150102216	0.0328850539466905	0.108459687803119	0.880687281412558	1.48002695324608	0.218888509227448	0.683680092444268	0.399158546570147	0.138883245678421	0.826739335553719	0.509708182299662
NDUFS5	1.33387720509264	0.652187635096193	0.157449416589348	0.502180176314255	4.31295644242137	2.39495481299963	0.578468653189521	1.72068113768863	0.00152995415282668	0.016632392431207	0.562954864381622	0.116044968017892
MACF1	0.483232603054299	0.286040253805648	0.212811040716106	0.0864462932776399	2.36524577134883	1.57066648018255	1.17109245567439	0.447736286830281	0.03959722399565	0.11627740508583	0.241576844331704	0.663886726034645
PABPC4	-0.0689320714219778	0.0614367406799384	-0.0471473178426012	-0.191717539289228	-0.543566061924987	0.529209200925275	-0.409242780190384	-1.59374552645842	0.59864788434108	0.596666745291643	0.682366285612055	0.142077326440648
PPIE	0.787068008549539	0.532393193005138	0.176183937215959	0.347989727154389	4.59152486139791	3.45923471282634	1.14874852650516	2.1461620548202	0.000992926995813358	0.000542944352945432	0.250674684687394	0.0574350872988587
BMP8B	0.0464979167218204	0.0238277792258698	0.0365890260257005	0.0182132337202729	0.934152117624769	0.497817899807997	0.780206268553961	0.382022444089914	0.372232938354449	0.618618372364961	0.435279550929994	0.7104375399674
OXCT2	0.0249639320386963	0.00880430732638196	0.0243345388392316	0.00516888998624865	0.902914262549361	0.32761212041752	0.927829456805243	0.194655051605365	0.387803528328969	0.743208699239963	0.353508262353952	0.849560750827399
TRIT1	0.397761398856514	0.241217253357365	0.0950895638086601	0.187896753927068	4.00711269655573	2.59921107920432	1.03773395985642	1.98826517681149	0.00248961353592044	0.00935131807906121	0.299407623299027	0.0748364063604778
MFSD2A	0.190205820579094	0.0112459783466406	0.017568640038213	-0.000641120093773659	3.51857673058287	0.213138127765456	0.341852511383983	-0.012335118024282	0.0055516034401411	0.831221597258705	0.732465809518695	0.990400872087321
CAP1	1.02302113113223	0.939493977883866	0.499515203734564	0.690257848618024	2.62606170780325	2.74654767445668	1.46067391823246	1.87820881353832	0.0253328030510573	0.00602849253035691	0.144122095450066	0.0897879061353239
PPT1	0.56099080824787	0.453013233817268	0.245928966145273	0.330077600096958	3.55624684908341	3.18295871069681	1.73566605067242	2.21062398413098	0.00521372366482356	0.00146021886881606	0.0826397101527519	0.0515062164804832
RLF	0.0196950853863463	-0.107167687303898	-0.0442895025790005	-0.0945713584381763	0.14719527932885	-0.878395987487204	-0.365476712579201	-0.74557063823689	0.885903263320523	0.379740378657586	0.714759805527861	0.473087489618705
ZMPSTE24	0.429963413718316	0.204835609368686	0.101840051746397	0.167269107703972	3.75271302267199	1.93725962923302	0.972402039671116	1.53703776820545	0.00376698306600765	0.0527289632344988	0.330863413305758	0.155299571939136
COL9A2	-0.01382045886627	0.43779998035852	-0.102393182268859	0.0531488624947627	-0.0382316847975918	1.37764660296464	-0.322317994698515	0.155830447942937	0.970255432379169	0.168329249790889	0.747215479282318	0.87926746920138
SMAP2	-0.462617619190796	-0.377095549625154	-0.717856864315555	-0.683313477828606	-0.844841213605955	-0.786585106223305	-1.49750642879593	-1.32317612092627	0.417953715349106	0.43153495304364	0.134278758649306	0.215232363877424
ZFP69B	0.17549298671942	0.100356520028649	0.0964200492562531	0.0615470145167471	1.59401241722527	1.00150252661943	0.968345941573901	0.589862370615247	0.142017524960049	0.316597143994329	0.332884408334043	0.568370777849164
ZFP69	0.203131300333319	0.121382018794175	0.0684954740217596	0.0935528378104173	3.51381661065595	2.13674291961995	1.24386287910475	1.68037711846075	0.00559588634698275	0.0326321117135129	0.21356594521373	0.123803374762986
EXO5	0.122149491249781	0.158174351895555	0.0703049847204726	0.107571178644009	1.36711921191111	1.87682546697909	0.846785221316671	1.26240639179698	0.201530934316811	0.0605578958501088	0.397125905867679	0.235447862745722
ZNF684	0.125410040692719	0.140044305190286	0.081844747597876	0.078785187481433	2.05824275882269	2.33810657082179	1.41020259353951	1.34253257887312	0.0665829068658133	0.0193924198555639	0.15849684404613	0.209104020197645
RIMS3	0.0557560390279848	0.044500822955416	0.0246328166639325	0.0531019225444962	0.876412400357583	0.754533550291128	0.422127314872479	0.878095409398111	0.401368728385194	0.450538604002399	0.672937043953559	0.400497574151673
NFYC-AS1	0.0478054451126561	-0.0579422674381407	0.0256617870991215	-0.00308652505698537	0.655522461737217	-0.839627396376282	0.377783443706972	-0.0443485593297068	0.526923853880566	0.401128287530332	0.705595849576015	0.965499647314136
NFYC	0.465862938472445	0.340407587366275	0.187766987870775	0.322693155639615	2.87691089503561	2.33322423387791	1.29237562864896	2.10573827107895	0.0164724896322454	0.0196471409948858	0.196243389404828	0.0614812622692257
KCNQ4	0.042081711830297	0.021032107868214	0.0189371144456617	0.05966682486212	0.540008923706324	0.300599067914717	0.271600667913623	0.809452060086653	0.601008886993792	0.763723652603186	0.785932145535783	0.437091521783165
CITED4	0.126467912535931	0.151865686494021	0.0203844324338648	-0.0199393297909183	1.13278177703691	1.48937124497794	0.201342656282436	-0.188347625413577	0.283735257515787	0.136406846728782	0.840432885401343	0.854371451159192
CTPS1	0.285266615375831	0.139999234575443	0.00154118331990001	0.0780645445654425	1.44575487901291	0.794857208235529	0.00877129716744951	0.418577522176075	0.178847372198653	0.426706863332805	0.993001702635132	0.68437266454255
SCMH1	0.10287620053646	0.111673144714848	0.071477639903145	0.0771898650002908	1.41192291083421	1.58756845397199	1.03847905891086	1.10496917313874	0.188324819906644	0.112401210126351	0.299060782441406	0.295049092580847
FOXO6	0.0369801671714981	-0.0287220709914208	0.0315121920934418	0.0532936542800098	0.541024094123893	-0.460541414538012	0.508778066213164	0.822380459334768	0.600334585600045	0.645133117268226	0.610913920972281	0.43003324121062
HIVEP3	0.420530960574101	0.458213943647922	-0.048374776639747	0.284200052247237	1.51151596944012	1.86486456007598	-0.19703898727777	1.08211907325804	0.161594709994426	0.0622163643146676	0.843799213703337	0.304602995016859
FOXJ3	0.245440977103693	0.0555318781735146	0.0376050236989229	0.180083000905609	3.24530200496494	0.761746878308784	0.526899585278672	2.48451953989388	0.00879013460038729	0.446220894550484	0.598269700128146	0.032291907785729
RIMKLA	0.0314604384046483	0.0484725470183102	0.0314249618882952	-0.00322224773080519	0.293877523391781	0.506087567005677	0.329024234581866	-0.0318355347373572	0.774860632982556	0.612801266543859	0.742141130643491	0.975229655539066
ZMYND12	0.0458315700239558	0.0397949473346456	-0.00983321062827273	0.0350843085525255	0.919354492927657	0.849391073091702	-0.212846011307154	0.738481227871893	0.37955236138056	0.395674815570594	0.831449441793757	0.477196010159907
PPCS	0.346568534678245	0.203283610854134	0.0370587510816715	0.100043005337112	1.97794031586516	1.29296456916539	0.236502872998095	0.603665582927564	0.0761329746265413	0.196039614758501	0.813045121706201	0.559509565403255
CCDC30	0.108253533512043	0.133046535885825	0.164449215093096	0.124107523548029	1.44294192052783	1.84592846525941	2.32802220708775	1.72750728983414	0.179619486685674	0.064918712241167	0.0199217519982367	0.114775424570293
PPIH	0.816138398244687	0.403794477191609	0.158839468029091	0.267723264552476	5.24008281515835	2.87366270689712	1.13544649141629	1.81604039604663	0.000378753480963865	0.00406208410312537	0.256203140551618	0.0994175779060939
YBX1	0.234362658591232	0.076937723299016	-0.455606220132272	-0.333903853879304	0.794501996837638	0.295803313680956	-1.75278780099188	-1.19933969056266	0.445349103150706	0.76738364411831	0.0796551600272447	0.258041585382526
C1orf50	0.334492633921447	0.299608279863171	0.118416041325951	0.125423357894811	1.84068001337878	1.8405658114514	0.729672547499214	0.729884143735042	0.0954922266394537	0.065701371076662	0.465599692562478	0.482208448925583
ERMAP	0.200876244280407	0.121821826176207	0.0779409518312103	0.0359312945669369	2.56831933618647	1.65558409380547	1.07448115592634	0.481959891373097	0.0279711864026434	0.0978231973622105	0.282621234358556	0.640208708203333
ZNF691	0.335332934454407	0.0695127117041969	0.0329173489836348	0.0645439802009664	4.76617175099948	1.02153968466198	0.494699328944986	0.956408369313987	0.000761428694211531	0.307012303492118	0.620818306321502	0.361415602887199
SLC2A1	-0.0561445482890648	-0.221949370493635	-0.14168494724827	-0.117976835098523	-0.355061373080625	-1.55562045666989	-0.997507175414012	-0.788226553812547	0.729918094032024	0.11981564139113	0.31853156463938	0.44884575968504
SLC2A1-AS1	0.0718842140066622	0.0327400186459131	0.0605288652126187	0.0223200963603234	0.81775119534407	0.399986459401674	0.74819481032419	0.266904389273664	0.43255176918278	0.689171152455018	0.454352263242104	0.794966065000731
EBNA1BP2	0.946877706906315	0.530088039586855	0.184594284750386	0.465796057431592	5.85282603659889	3.64062465078277	1.27281124110962	3.04283122764687	0.000160992182432918	0.000272726027054016	0.203101179990113	0.0124025048450609
TMEM125	0.0941004493799689	0.0359659855817667	0.0119863491691246	0.00528569477270728	1.6242548004621	0.673366385151389	0.226511070665197	0.0960708317624392	0.135384219258394	0.500722721160678	0.82080647641501	0.925362348118856
TIE1	0.129195590704887	0.0150813775875664	0.0208114347640964	0.0924475390394265	1.34962351998449	0.173225806179126	0.24052295228668	1.01911163650549	0.206895805299445	0.862475853213576	0.809927562836464	0.332171981508323
CDC20	0.118894074164671	0.294447189805467	0.0684704064317267	0.18695919249286	0.436335490049916	1.22273933600676	0.284589953638836	0.726790571103696	0.671863208287418	0.221443890718692	0.775961524918567	0.484020193549616
ELOVL1	0.303122032311956	0.21682073789431	0.0241614528784301	0.160502443839892	2.16716395363277	1.70513061971889	0.191171814831362	1.21099839720228	0.0554348751283172	0.0881870158114789	0.848393102895028	0.253738153501636
MED8	0.559870039144314	0.26107284377881	0.134485593551996	0.32660413029762	3.3226349359266	1.72389164567079	0.891298503429381	2.04884072990932	0.00771309362377285	0.0847442728092156	0.372780754298453	0.067639423261847
SZT2	0.181488970187429	0.1548600170823	0.139069861315292	0.139394665526197	2.23443196115484	1.99376644659403	1.82431742729839	1.79413116275747	0.0494692740075082	0.0461923806850399	0.0681203740354073	0.103032127642706
HYI	0.20600073569295	0.139896620937991	0.0400360791445037	0.0769851397880523	1.18672291998466	0.898373067337511	0.257953571097566	0.468907847973771	0.26276430161057	0.368998494167654	0.796445636559135	0.649190979462723
PTPRF	0.0945269897072545	0.0704804035054567	0.00219251778263385	0.349399291193536	0.288025035948072	0.244329848817886	0.00760320490774922	1.12839623928764	0.779208790614062	0.80697810344107	0.993933661408911	0.285496414506415
KDM4A	0.298746467829322	0.18025523845844	0.0958249294859554	0.130858132858447	3.04310772236641	1.9624337083385	1.05678938453979	1.39990462039271	0.0123966539859339	0.0497271207495621	0.290621652074158	0.191793089310103
KDM4A-AS1	0.00125182082729492	-0.00896651369378693	-0.00435299018454	-0.00147429801318171	0.0281379491519229	-0.207362084335349	-0.10314858789525	-0.0345045798586392	0.978105754143053	0.835729395605409	0.917846171856489	0.973153817030283
ST3GAL3	0.180128752752425	0.128548273110626	0.0187156018730177	0.0613655856058038	1.86155173353322	1.41983279506278	0.209402087190224	0.666035733872118	0.0922796375261395	0.155673377072852	0.834136691384399	0.520456059943273
IPO13	0.21381274401747	0.171813706062304	0.0207426688113028	0.0911327151673795	1.89116499522412	1.65157462374666	0.201162836621314	0.849059083291015	0.0878931339352392	0.0986384316682612	0.840573482318387	0.415711286902657
DPH2	0.55535825067934	0.32283932773279	0.0972668420063788	0.210251243622566	4.09816214592188	2.61567215508211	0.793202308382238	1.63689963825202	0.00215089447260398	0.00891250068151133	0.427670233114581	0.132693535731809
ATP6V0B	0.544562586013013	0.386787701040096	0.0580365539735467	0.167799372952196	1.99804897032175	1.60620680587309	0.241216971240512	0.652172862284216	0.0736269952570316	0.108245709499554	0.809389656983782	0.528994464461083
B4GALT2	0.087832240807985	0.115151100847918	0.0196840010170327	0.0955903898135641	0.773433732999254	1.10875014597021	0.190943751544981	0.887517135696087	0.457159269918558	0.267552534396063	0.848571777383126	0.395644996442008
CCDC24	0.133763138793387	0.273465419647696	0.0618065178333074	0.175180653254997	0.461796426197456	1.06996673830712	0.241997795003879	0.640737944381409	0.654110040831322	0.284648374267851	0.808784579913223	0.53609907659798
SLC6A9	0.0145638757463164	0.0438043181535611	-0.00636484810590569	-0.000350772186593417	0.321607606592503	1.04271037758468	-0.153152998053418	-0.00814773947239883	0.754371510780521	0.297096206295246	0.878279308803386	0.993659369691713
DMAP1	0.550939104009587	0.433020809305494	0.150111942700741	0.201879618066844	3.09949401212262	2.71734536476223	0.945014476061192	1.20092712996724	0.0112603579592252	0.00658697200360275	0.344663945978941	0.257452215718465
ERI3	0.651305167652178	0.494578281273352	0.143426208882666	0.311783375883694	3.20170635404468	2.72740789788904	0.792659981831893	1.62182304130324	0.00946425683217805	0.0063894843646282	0.42798621397639	0.13590721509321
RNF220	0.426295169778203	0.187219639590647	0.176153349600252	0.227789838188508	3.31955820162295	1.59409443335691	1.51105706776703	1.87023858644554	0.00775323674814402	0.110932132497383	0.130791155606749	0.0909722810627744
TMEM53	0.36036787065319	0.146310312044459	0.137685749528573	0.176115337080299	2.5502668782369	1.140317634969	1.07936295885792	1.31553553054819	0.0288507492878477	0.254168897533604	0.280440163634766	0.217692230220051
KIF2C	0.301386478880973	0.0768979456028248	0.0074311426142287	0.116928501528765	1.50674390701715	0.430973255212092	0.0417431581510845	0.618517877130315	0.162796165676361	0.66649288658439	0.96670390349705	0.550062040017644
RPS8	-0.768153400503983	-0.633936383800522	-0.294570053083073	-1.4618258348745	-1.28514595888199	-1.21280394615882	-0.563573946871158	-2.59355625811122	0.227707857419216	0.225220421329027	0.573051018132081	0.0267860218405988
BEST4	0.17433829964264	0.0910056218271397	0.0894048373206019	0.0598353791672346	1.723975121458	0.97662222521102	0.968299136211254	0.623103999674218	0.115430763548923	0.328769104645068	0.332907776038723	0.547163249419422
PLK3	-0.0922954163151534	-0.0990140502611981	0.0474761058769418	-0.23817153703289	-0.624027698504282	-0.739211446823831	0.35631003065847	-1.70037526450375	0.546580457600143	0.459788079954354	0.721612500514365	0.119897080775644
BTBD19	0.0889028740419667	0.157869982125913	0.167598288279359	0.0191551138431399	0.246321876773333	0.498506197604447	0.529334671379533	0.0562622456277272	0.810415540400438	0.618133285522048	0.596579720386309	0.956241170705233
PTCH2	0.222095027846933	0.20311655433189	0.338917055465235	0.1423606170884	0.94214991379787	0.971266693976878	1.62292951821764	0.639410804750159	0.368319269302289	0.331428309982714	0.104621674864417	0.536927224891492
EIF2B3	0.580220037815252	0.311216034103344	0.0950536975327202	0.264740876113618	3.80067081630544	2.25585885654071	0.692311617846824	1.83169371968802	0.00348197917044131	0.0240912127930591	0.488750428414824	0.0969069728441258
HECTD3	0.208492348477228	0.185243274624124	0.0666603658471076	0.139849823629789	2.39994596217625	2.24990729922915	0.822874429446115	1.68628365749264	0.0373190916148295	0.0244666461784495	0.410590113491337	0.122637860191507
UROD	0.659965196258216	0.324186968965992	0.189158738427277	0.241108413423423	4.1985752131746	2.28633810580879	1.33995789011353	1.62056730630075	0.00183283560506409	0.022245842438042	0.180275651313197	0.136177988921983
HPDL	0.153548288609572	0.0540768628991198	0.030960497928932	0.00034936567354405	1.38939572634315	0.537779606584842	0.30983247829293	0.0033357505430737	0.194870078608867	0.590735743822268	0.756691875280209	0.997404068289422
MUTYH	0.458857146344632	0.220318893125225	0.0794141754573901	0.171704416219871	3.8314933114978	2.00078138410853	0.727470047391976	1.51039715925296	0.00331077173852863	0.0454306790633349	0.466947351988415	0.161875695899481
TOE1	0.155323686545871	0.0617027685945624	0.139623509616721	0.00173352138938535	1.65388307439597	0.698249056804897	1.60283355250422	0.0193642413447536	0.129154876886135	0.485030312759986	0.108988642875537	0.98493145857266
TESK2	0.0774732630513161	0.0325956813162956	-0.00641320798479885	-0.0201763849601572	0.826146895991182	0.372439040068429	-0.0741822869068504	-0.226067687302659	0.427991403882215	0.709570298705405	0.940866149753129	0.825702436901807
MMACHC	0.157730874058169	0.0335244245951663	0.0150619960106856	0.0294037139606238	3.16524234955119	0.696109472957427	0.319746302961769	0.615275901719082	0.0100687091916667	0.486369103467134	0.749164301530801	0.552116489566913
PRDX1	1.44481393450737	1.18766888219512	0.364333386933672	0.596628252723466	4.19472383986408	3.9244461200694	1.20424463018075	1.8360200670931	0.00184407363561272	8.72469989018e-05	0.228510595361593	0.0962234622954
AKR1A1	0.901587773183849	0.925841807635494	0.327203511669935	0.667049499080991	2.31181271122859	2.70391583562734	0.955835014564537	1.81308862681739	0.0433733267060754	0.00685908861107713	0.33916820480381	0.0998976656880839
NASP	1.39246647225527	0.792681371187288	0.36438634319192	0.883425782197424	3.52455612646394	2.28669211123227	1.05138197318129	2.37047554225846	0.00549649180897803	0.0222251522040708	0.293097056636152	0.0392453689621913
CCDC17	-0.000323905362181815	-0.0185184209025404	-0.0159548308732705	-0.0107642530886628	-0.00841457941467278	-0.498580575703071	-0.438922645238339	-0.291708763621259	0.993451718207212	0.618080876548072	0.660722762790119	0.776470989769749
GPBP1L1	0.126935103145878	0.0997471004227106	0.134178193721314	-0.00256245107514704	1.01917753241685	0.873505675890677	1.18447859455963	-0.0216841966320462	0.33214220182852	0.382398960824825	0.236239027768476	0.983126449143715
