coef_Dual	t_Dual	pval_Dual
EPHX1	0.168301822304169	2.00543029732506	0.0798416354984499
TMEM63A	0.0561010737208327	0.516754356812302	0.619305828285045
LEFTY1	0.0550915874795774	1.69906500508361	0.127733494369635
PYCR2	0.407673510751427	2.33088096146497	0.0480954998758948
SDE2	0.0387132812099499	0.43593792488065	0.674406043518358
H3F3A	0.531140373282961	1.31988250523616	0.223390016674299
ACBD3	0.209144913681267	1.50087357306789	0.171781931512797
MIXL1	-0.10032247692056	-0.529691071838473	0.610706464613458
LIN9	0.0647117428472167	1.39558317039125	0.200357180131887
PARP1	0.5991201656283	2.16019060177189	0.0627707515163262
ITPKB	-0.00782965418998666	-0.100244166165448	0.922617132944412
ITPKB-AS1	-0.0289824837208358	-1.06229493144403	0.31911457258495
PSEN2	0.0666813563753614	0.877952221032116	0.40556411863901
ZNF678	0.0860480956931327	2.51551686737989	0.0360597006364936
SNAP47	0.175772816411317	1.41348310076273	0.195222593382102
JMJD4	0.205026694648921	2.26877830193351	0.052991378900605
WNT9A	0.0517335469148137	0.650405643140167	0.533659405207874
ARF1	0.3201626303158	1.48091534064062	0.176903240440048
C1orf35	0.26881877958039	3.09942312189959	0.0146785783042775
MRPL55	0.242840158184925	2.65677545848353	0.0289499065222759
GUK1	0.352886968981873	2.48743290186825	0.037672657041025
GJC2	0.0154781292911241	1.90723349728779	0.0929265414005399
IBA57	-0.0158420991867851	-0.341028566434348	0.74186569455802
OBSCN	-0.0351866089965111	-0.289215804396791	0.779769593872341
TRIM11	0.0165267724647791	0.182183691673764	0.859970390411633
TRIM17	0.0112895985571562	0.567405914172699	0.586004077404751
HIST3H2A	-0.181517029223722	-0.96372188958687	0.363408149140399
HIST3H2BB	-0.029616918439214	-1.69013019360453	0.129471551788333
RNF187	0.243871730413147	1.81217433570587	0.107532332833386
RHOU	-0.0146241605022627	-0.479746391830857	0.644249256373242
RAB4A	0.143349970547302	1.2665099108878	0.240960117624987
CCSAP	-0.0127321199352171	-0.240934817656942	0.815665634809498
NUP133	0.179105060738216	3.6447663296475	0.00654369337410628
ABCB10	0.0399018258348853	0.737615288921641	0.481820476557564
TAF5L	0.0411059413672699	0.984197136111548	0.353844115134492
URB2	0.0710695219131063	1.56889056854495	0.155311825377347
GALNT2	0.0236827641114743	0.111266628725129	0.914145854045664
COG2	0.200047875594477	4.24349787925024	0.00282400452306645
CAPN9	0.00837898796705702	0.620089446301973	0.552447997042479
C1orf198	0.0825040193838002	1.67365177784528	0.132734628833229
TTC13	0.0145066815694865	0.231178508315197	0.822979071313153
ARV1	0.134152857449043	1.40131458951832	0.198700435044052
FAM89A	0.11538926025171	2.48540081895379	0.037792164196019
C1orf131	0.313775203086114	2.67262211390505	0.0282471895089628
GNPAT	0.274771739700147	2.43474871463074	0.0408981499852659
EXOC8	0.0484375159063657	0.63872379081213	0.540853353158091
SPRTN	0.033987901461995	0.447382708131421	0.666464075634372
EGLN1	0.141665170338846	2.88341407879603	0.02040432908402
TSNAX	0.239208978213201	2.10287044195555	0.0686303854792621
DISC1	0.0254746957031292	0.180922626853442	0.86092781547558
SIPA1L2	-0.105421629863242	-0.84475345898607	0.422790571536257
MAP10	0.0363638115303999	0.584746257026612	0.574834861341205
NTPCR	0.324908326330584	5.21685737101156	0.000805664751082723
KCNK1	-0.124970620823417	-1.01732241048198	0.338776289639262
COA6	0.360061262717074	2.77536039779454	0.0240964754879367
TARBP1	0.0516345949230136	1.38926560097901	0.202197303837046
IRF2BP2	-0.0858784933677889	-0.433545158487784	0.676072021492485
LINC01132	0.0140635466644472	0.914498477330944	0.387187566863011
TOMM20	0.14484243937084	0.868930417629229	0.410195238405186
RBM34	0.19218098004061	1.46113926185695	0.182111357979004
ARID4B	0.310995754716747	1.71887151549812	0.12395757245186
GGPS1	0.075318027997454	1.1586881930558	0.279999135652566
TBCE	0.048816589893783	0.520528024418067	0.616790841635873
B3GALNT2	-0.0213994141157917	-0.244394112872148	0.813077077124329
GNG4	0.0231382193996948	0.515130775292203	0.620389521261796
LYST	0.208736410220148	0.970022242365891	0.360444804732482
NID1	0.0289016860751405	1.70393762968578	0.126794787611194
GPR137B	-0.153549017758156	-0.675103313817841	0.518642060737695
EDARADD	0.0207020256853507	1.08543453916107	0.309351365607588
LGALS8	0.0204712697521194	0.270707643341846	0.793469140848383
LGALS8-AS1	0.00605850814593747	0.662805759181275	0.52608678491464
HEATR1	0.126750939182723	1.6768998265552	0.132085487572801
MTR	0.102966162600063	1.71513531035478	0.12466180258217
RGS7	0.136065909098116	0.317122107722669	0.759268994154913
FH	0.341544052303005	3.99395566832592	0.00398324438959031
KMO	0.164508421316598	1.36106720745265	0.210590929202763
OPN3	0.0169543631986247	0.108977122797398	0.915904524665028
CHML	0.508704405784092	2.56117750165984	0.0335853826375307
WDR64	0.0989338049907359	1.76674393647054	0.115256652358651
EXO1	0.0644732997635853	0.779834436586822	0.457936653677729
PLD5	-0.048800029683131	-0.17722137723146	0.863739283974968
CEP170	0.157347194537746	1.51058545697305	0.169338076352754
SDCCAG8	0.113495306206879	1.19092937574089	0.267815391790258
AKT3	0.00363006529009065	0.0373126418593578	0.97115000676031
ZBTB18	0.0683631841217464	0.980492529829318	0.355560337245928
ADSS	0.295126059159994	3.10372071155735	0.0145834006157932
DESI2	0.218397373744858	3.46090396033568	0.00855640430984064
COX20	0.298455073537258	2.0450018851685	0.0750885840250498
HNRNPU	0.452672986482536	3.11692775264424	0.0142949298136336
EFCAB2	0.129070515599872	1.24531888328215	0.24825247649515
KIF26B	-0.422737157837621	-1.13166055286713	0.290556381127988
SMYD3	0.115639606062627	1.53600195346581	0.163089230134129
TFB2M	0.179913168209946	3.29675014289405	0.0109116035618221
CNST	0.16344538915436	1.1269174784618	0.292441738298935
SCCPDH	0.358105239090004	3.57649861803125	0.00722499123685814
AHCTF1	0.166155048370939	1.8692674990893	0.0985178466711579
ZNF695	0.0360715379149415	0.3403237383907	0.742376596434955
ZNF670	-0.0418802015411007	-0.863512694274621	0.412994301416015
ZNF669	0.0236261271078377	0.49584518801712	0.633337039642584
ZNF124	0.0349610320753585	0.529026380267388	0.611146755380582
ZNF496	0.0847672732494427	1.12163655736626	0.294552429625292
NLRP3	-0.0996051074793586	-0.688441654437578	0.510641321165715
TRIM58	-0.0693904825750915	-1.8251952582139	0.105410135694449
OR2T2	0.0515372117860946	1.18369304531385	0.270511481537033
OR2G6	0.0397023288619324	1.31486646603839	0.224993491226194
OR2T10	0.014495094323021	0.81314186397218	0.439663990580178
SH3BP5L	0.0734972790083245	1.42296554605016	0.192549517874974
ZNF672	0.122292309277917	1.60941360155595	0.146192198913087
ZNF692	0.0722140940191181	1.23748732986261	0.250993845365084
PGBD2	0.0881941397061692	1.25427886993092	0.245146860888933
SH3YL1	-0.0240346720118951	-0.160985907488953	0.876095614003964
ACP1	0.284398207935769	2.45579180847726	0.0395776275630186
TMEM18	0.0256366718915809	0.402496239043599	0.697859487849276
AC092159.2	0.0185212983666876	1.57648186682002	0.153565031244569
PXDN	0.0877219480494978	0.660985455058667	0.527194299838883
MYT1L	-0.0238417956841531	-1.26079496546515	0.242908831144558
AC019118.2	-0.293474829614737	-1.44537890912728	0.186358724201004
TRAPPC12	0.102088198991836	1.04286942371095	0.327495541967098
ADI1	0.175950887881307	0.92768537612864	0.380707832342275
RNASEH1	0.109934659479377	1.61223484275013	0.145575831937806
RNASEH1-AS1	0.145103274740269	1.67664755065791	0.132135801049697
RPS7	0.13934150282333	0.547746249571469	0.598811610808258
COLEC11	-0.0531683626642282	-0.516878785100479	0.619222816849188
SOX11	0.0156573494801229	0.0909985860478322	0.929730957249882
AC017053.1	0.0317450043013125	0.142188250484161	0.890447019033487
CMPK2	0.0437218313013964	0.532411835225184	0.608905992150772
RSAD2	0.0565711762714342	0.773221870859841	0.461624340943127
RNF144A	-0.00313913093089597	-0.038917396347222	0.969909906631426
ID2	-0.138035221268963	-0.768577104321718	0.464226463143632
KIDINS220	0.0105206556481997	0.122579767948551	0.905463314056413
MBOAT2	-0.0648541608606676	-0.560353391955511	0.590581026923155
ASAP2	0.0634375966501707	0.547040550680273	0.599274163167599
ITGB1BP1	0.282985449491223	1.5154558111074	0.168124279850419
CPSF3	0.150200598718057	1.89207739976849	0.0951212587484407
IAH1	0.255690653654813	2.12082200589112	0.0667397489989009
ADAM17	-0.024243547515409	-0.137277514479861	0.89420353420864
YWHAQ	0.026419355879073	0.15589618380033	0.879976883528093
TAF1B	0.143737506602715	1.51505711509619	0.16822334960648
GRHL1	-0.0956442393546479	-1.16407764565686	0.277931617158622
KLF11	-0.0404707778207102	-0.272950996485211	0.791804453992002
RRM2	-0.158929222496171	-1.27292920373411	0.238786937700414
C2orf48	-0.020062507562553	-0.256976292931297	0.803682785232981
HPCAL1	0.0627193467887357	0.468467670386253	0.65194955225236
ODC1	-0.118243715022144	-0.423835464810662	0.682851877519143
NOL10	0.155758402939822	1.96580496575242	0.0848926615490404
RN7SL832P	0.116043154810715	1.05534573353229	0.322093297582178
ATP6V1C2	0.0285117112235623	0.915665284236271	0.386610996576949
PDIA6	-0.00698678788605801	-0.0294826382024689	0.977201900914077
AC062028.1	0.0106793568634675	0.354789908270848	0.731918216431702
PQLC3	-0.0700075291374646	-0.797278174482011	0.448303891145977
ROCK2	0.0901588507954794	1.03661089508562	0.330231857042774
E2F6	0.0231920260224846	0.429238386837167	0.679075421275999
GREB1	-0.00544524082318418	-0.245715313264372	0.812089078317544
LPIN1	-0.0913308079567168	-0.555318178096415	0.593860796720088
AC096559.1	-0.0689526943422494	-0.838891126113773	0.425885113219847
TRIB2	-0.246749651018843	-1.595285103646	0.14931489454796
NBAS	0.00208581371513189	0.0281517634593936	0.978230716084214
DDX1	0.294433528389278	1.74787823504332	0.118615012011634
MYCNOS	0.0289617414085025	2.38795060376172	0.0439963297516656
MYCN	0.0146867188609975	0.559865394220126	0.590898455444927
FAM49A	-0.244476140640761	-1.21574600488807	0.258736682010018
RAD51AP2	-0.0267778429898193	-1.06792291906564	0.316718008567532
SMC6	0.063738809204105	0.366975157314316	0.723154753872956
GEN1	-0.134417610096507	-1.5618156855314	0.156955982831748
KCNS3	-0.0121870759841042	-1.15803450177308	0.280250754374822
RDH14	0.202045264017961	2.09923055637653	0.0690200836471356
LINC00954	-0.238274275324277	-1.05342809728398	0.32291908848382
TTC32	-9.00111101718086e-05	-0.000565500213886005	0.999562643268098
WDR35	0.00774800666207137	0.109201013603412	0.915732522337149
LAPTM4A	NA	NA	NA
SDC1	-0.0590083219679111	-1.1922819323885	0.267313915746055
PUM2	0.0494124883804821	0.327411710217754	0.751759821844545
RHOB	-0.309111761732552	-0.68275904970019	0.514040459437521
HS1BP3	-0.0562473721076002	-0.537532305654506	0.605525193137691
GDF7	0.00893431706846552	0.124971780281549	0.903629195911896
AC012065.4	0.00790256996146666	0.346237191431495	0.738094405535938
APOB	0.0624381781728067	1.28645004680114	0.234263659434596
KLHL29	0.0191832917399531	1.43536426810741	0.189102866660253
ATAD2B	0.0427964163004218	0.373527962163218	0.718459874757845
UBXN2A	0.166467097966091	1.73837993594933	0.120340299395452
MFSD2B	-0.0382236282951515	-2.02322622539277	0.0776690367918892
FKBP1B	0.0279022089949368	0.16246567405833	0.874967852721101
FAM228B	0.0919513962548928	1.5151509728978	0.168200022694463
TP53I3	0.0988610402275372	0.672268046801304	0.520352690163469
PFN4	0.023293496917487	1.58946746614543	0.150618293156373
ITSN2	0.129500672555096	1.0934594605473	0.306021015131256
AC009228.1	-0.00393300563138818	-0.453974430340292	0.661909975341595
NCOA1	-0.0476966803176605	-0.361457982841459	0.727117342292914
PTRHD1	-0.128216214052005	-0.790895703911149	0.451812363847649
CENPO	-0.0390440548489992	-0.662158870516143	0.526480203836849
ADCY3	-0.103733003778139	-0.549407015542966	0.597723822104694
DNAJC27	0.0176674022502563	0.18098085478747	0.860883602287086
DNAJC27-AS1	-0.0392916873195102	-0.473100919596494	0.648780854415757
POMC	NA	NA	NA
DNMT3A	0.216702469755214	1.07620046512899	0.313218869529584
DTNB	0.0119220735335651	0.110735326390649	0.914553926372307
AC104699.1	-0.165173923645556	-0.813213498762769	0.439625236482563
ASXL2	-0.0248860306129817	-0.232301222486793	0.822136519034427
KIF3C	-0.00605428902249794	-0.0809074605169822	0.937503026460876
RAB10	0.198644201330907	2.15378176575029	0.0634006657384757
HADHA	0.107820980891918	0.773557725627921	0.461436564507694
HADHB	0.217004604008886	4.12635315651954	0.00331506106392139
OTOF	0.154062849762078	2.10032234598351	0.0689029661316877
SLC35F6	-0.0375194913024986	-0.679682515451871	0.515886600942984
CENPA	-0.0608542528070682	-0.792377827582313	0.450995981021779
MAPRE3	0.0278215300312184	0.823140911671259	0.434277253856178
TMEM214	-0.0176502167419132	-0.424439831331957	0.682428971212695
AGBL5	0.0183593559836828	0.123991402384766	0.904380844377671
OST4	0.14889219949912	0.597210639246126	0.566881288832874
KHK	0.102674304648341	1.44714225000746	0.18587919977678
ABHD1	0.0658642197350952	1.52008789862571	0.166977107033423
PREB	0.0513851585847636	0.889147655856837	0.399869343371241
SLC5A6	0.0108127472332694	0.135850825160145	0.895295431466412
ATRAID	0.116788605183495	1.03347246344936	0.331610670207521
CAD	0.0832692123031551	0.843973019498272	0.423201630295645
SLC30A3	-0.0117282320381521	-2.18277951258947	0.0605993187063028
TRIM54	0.063240966756665	1.67956399510096	0.131555230691856
UCN	-0.00253794441127502	-0.0543755808466647	0.957969331996695
MPV17	0.222689109716981	2.34204183785691	0.0472647956410298
GTF3C2	0.0560485706499953	0.64315162030854	0.53811978076086
EIF2B4	0.127208161927832	1.86784028482819	0.098734169865858
SNX17	0.313124070835923	1.92512319063186	0.0903983394329255
ZNF513	0.0229937053645346	0.470225492000547	0.650746480468795
PPM1G	0.224416777353979	2.04792910427981	0.0747481255228562
NRBP1	0.0871880584746985	0.661771259823639	0.526716023553281
KRTCAP3	0.0926314442526718	0.399191399407629	0.700196659851545
IFT172	-0.0104620316413492	-0.145047333408725	0.888261284634912
ZNF512	0.0173176193657808	0.280170777623738	0.786454745494195
CCDC121	0.00402762127174267	0.100055998932976	0.922761842881571
GPN1	0.108559078866028	1.59637751317043	0.149071296946254
SUPT7L	0.0356170971249334	0.63903484136488	0.540661051487484
SLC4A1AP	0.169513234140848	2.4969959381124	0.0371153703476248
MRPL33	0.314689923102296	1.97153270369215	0.0841439183121119
RBKS	0.038609092688955	0.45428910994759	0.661692940891014
AC093690.1	-0.00722113449515002	-0.783879868529214	0.455690375872649
FOSL2	-0.122271698047476	-1.49686441011733	0.172799940194203
PPP1CB	-0.0695679408366879	-0.89908261718265	0.394864089412145
SPDYA	-0.00285934362140205	-0.308375936349716	0.765673270531174
TRMT61B	0.05480193992788	0.545623029904032	0.600203866327985
WDR43	0.227666637604152	1.32731847083075	0.221030945475013
CLIP4	-0.0613071589641023	-1.40045179990056	0.198949069082329
YPEL5	-0.428690943386577	-1.91611621784587	0.0916628670383503
LBH	0.398773436228383	2.16355970026033	0.0624420845036872
LCLAT1	0.0317782616253155	0.480260021463533	0.643899663069882
GALNT14	-0.106168103902126	-2.17459536761101	0.0613773503458422
CAPN14	-0.028844044710966	-1.54166405381479	0.161725722534004
EHD3	-0.108257207196328	-0.860707916941946	0.41444869480217
MEMO1	-0.0527520006704693	-0.451552579917877	0.663581461745901
DPY30	0.243752478806506	1.71985333729259	0.12377312627891
SPAST	0.113980025760379	1.2515660086225	0.246083710402542
SLC30A6	0.00016583507224668	0.00247421301148644	0.998086450698035
NLRC4	0.133511389786855	1.57600742620095	0.153673677891002
YIPF4	-0.0216035404774777	-0.162503849576787	0.874938762364775
BIRC6	-0.0845457686804518	-0.42180082947844	0.684276491857116
TTC27	0.0875310134833943	1.3576180517173	0.211638038644765
LTBP1	-0.187839300532242	-1.21082685617208	0.260515770122883
RASGRP3	0.0174581228605709	0.0904783103394796	0.930131479168164
FAM98A	0.143158941271955	1.74859870428056	0.118485093023085
CRIM1	0.0659294450354835	0.526561836574018	0.612780733701434
FEZ2	0.093776904528425	0.822494998340765	0.434623840999796
STRN	0.0537393893988933	0.508806257875421	0.624620346583246
HEATR5B	0.0882575164240632	0.94805506663643	0.370855871220703
GPATCH11	0.263351878355792	2.00689623059284	0.0796604641073841
EIF2AK2	0.0339987896264167	0.196468260538436	0.849142860359106
CEBPZ	0.289439242215316	1.58389941401802	0.151875462516365
NDUFAF7	0.0371623387024956	0.713885385213704	0.495595203793081
PRKD3	-0.139714360393326	-0.565445465944955	0.58727439270568
QPCT	0.188969285065566	0.931402049886861	0.378896003168639
CDC42EP3	-0.0232106735227978	-0.154565721291527	0.880992028192502
RMDN2	0.0444822201227158	0.597063804798125	0.566974616206753
ATL2	-0.114393592965415	-1.40624686787122	0.197284282074186
HNRNPLL	0.0625887750426839	0.767298286780563	0.464944603221557
GALM	0.0183220363524528	0.346994622931262	0.737546614509999
SRSF7	0.349515163646485	2.05094744175888	0.0743986431207604
GEMIN6	0.264880140748879	1.94393207613876	0.0878114496672951
DHX57	0.00409091736266332	0.0674450776398547	0.947882556566323
MORN2	0.0519600049876151	0.538248706006877	0.605052991750027
ARHGEF33	-0.0507170625734879	-1.07443095202523	0.31396432366186
SOS1	0.0849378918494807	0.96783513187687	0.36147144257866
CDKL4	0.0370956420213421	1.46308478854846	0.18159303074641
MAP4K3	-0.0568440938403612	-1.2234906372412	0.255956117799493
THUMPD2	-0.0694968592405407	-0.905836703589199	0.39148733229255
AC083949.1	0.106201279736502	1.18000588481675	0.271893764318571
EML4	0.164556088841915	0.53996467333573	0.603922749160874
COX7A2L	-0.115934879052176	-0.671856175170881	0.520601477962605
MTA3	0.0606137722765866	0.667701975584033	0.523114885609302
OXER1	-0.00808144601168035	-0.345035579025032	0.738963764514002
HAAO	0.051698742060055	0.687485826880787	0.511212079530926
ZFP36L2	-0.365548924895075	-1.60543474371738	0.147065526602081
THADA	-0.0796352634603571	-0.911052815300817	0.388893878666438
DYNC2LI1	0.0643465470312294	1.07831038584894	0.312331831379375
LRPPRC	0.0889201189531769	0.580343704790766	0.577659190979074
PPM1B	-0.0997183824980407	-1.68244064288159	0.130984894977913
SLC3A1	0.00248830695432461	0.214050461442168	0.835862645366979
PREPL	0.0433768982461206	0.448757829109003	0.665512805702398
CAMKMT	-0.0477591308755086	-0.591274798659011	0.570661095593496
SRBD1	0.0711765278257622	0.804674215927598	0.444261467410336
PRKCE	-0.0926914492469349	-0.850519548238987	0.419762235192017
ATP6V1E2	0.0271539710084363	0.270895437558677	0.793329744238963
RHOQ	-0.044206508422515	-0.479848331441374	0.644179865409239
PIGF	0.046211685979596	0.474546289815989	0.647793911082706
CRIPT	0.124071909152479	1.04107328936318	0.328279031415032
SOCS5	-5.8076810387208e-05	-0.000721396056258115	0.99944207375708
MCFD2	0.0171982718267451	0.282027378300951	0.78508097818383
TTC7A	-0.16084498110945	-1.07656982106537	0.313063444442437
CALM2	0.456588550226718	1.61635329663049	0.144680321960284
EPCAM	0.172287368358967	0.425405718711729	0.681753338009009
MSH2	0.254707880318467	2.475502345819	0.0383798049493332
KCNK12	-0.13265152554989	-0.716031552005761	0.4943391137728
MSH6	0.142686367685202	1.10804181258829	0.300042154587476
FBXO11	0.0400992308723333	0.63277470980033	0.54453913127328
FOXN2	0.0206136790898556	0.201533363321821	0.845311610531485
PPP1R21	-0.0151348617723783	-0.29602511862039	0.774749648845409
STON1	-0.0111337273233736	-0.933314462216996	0.377966203732146
NRXN1	0.0996627316761586	2.45388044708399	0.0396957732876829
ASB3	0.0464186765535361	0.63424771746759	0.54362513316407
GPR75-ASB3	-0.11232284636919	-1.28351301394809	0.23524000952786
CHAC2	0.00292565334004281	0.0362634475586406	0.971960834098952
ERLEC1	0.152367795198148	0.813898481013055	0.439254782648235
GPR75	0.00705030704731447	1.22221202680006	0.256413462564548
PSME4	-0.148059130930847	-1.42028918635656	0.193300704938625
ACYP2	0.152748500997308	1.70685204630683	0.126236394257959
SPTBN1	0.149692711849837	0.603060157628227	0.56317054021811
EML6	-0.193151517848481	-0.720180273197698	0.491916768509017
RTN4	0.179847905289611	1.14152239563801	0.286667638548385
CLHC1	0.0294348934274723	0.842296520337402	0.424085591182033
RPS27A	-0.572073014504222	-1.74692001991044	0.118788009149095
MTIF2	0.154125088041835	3.8590386143785	0.00481547270949001
CCDC88A	-0.106988252557056	-0.257822226386454	0.803052378874497
PNPT1	0.0595118535741804	1.74158558673874	0.119755414188973
AC007743.1	-0.0635580870154297	-1.31156667599568	0.226053682288536
CCDC85A	-0.301186418901326	-1.13374447992426	0.289731122963169
VRK2	0.157551982494514	2.1814165951043	0.060728206542951
FANCL	0.0757262099967847	1.1015932876856	0.302674529731245
LINC01122	0.0372179833897371	1.63283789795837	0.141146188810634
BCL11A	0.323153752512871	1.11775361901763	0.296112146081629
PAPOLG	0.288163579912005	1.86944604504195	0.0984908162050932
REL	0.219936944591681	1.03841739125245	0.329440220041563
PUS10	0.0996276139488679	1.8412399735734	0.102849618490211
PEX13	0.0874013015136716	1.01305084688987	0.340691292381722
KIAA1841	0.0800193990609683	1.49955704063559	0.172115633702676
C2orf74	0.314737129553719	1.7836278784263	0.112326916155499
USP34	0.262480129151516	1.47914669283443	0.177363572569674
XPO1	0.217437267319242	1.72388071533907	0.123019210167581
FAM161A	-0.0639226048316976	-0.38449790785791	0.710628745293853
CCT4	0.235687449877196	1.24133284643646	0.249644613313957
COMMD1	0.188332439047651	1.45066416368944	0.18492470780886
B3GNT2	-0.0929660283518037	-0.697969848031045	0.504973534726646
TMEM17	0.0557423974962067	2.06228983987034	0.0730995217030677
EHBP1	0.0568582114864836	0.904019780288169	0.392393650709208
WDPCP	-0.125724015000304	-2.99238846533638	0.0172709264670704
MDH1	0.345265318833712	1.9254209951676	0.0903568164362468
UGP2	0.0533262524751178	0.312760753341728	0.762460108527439
VPS54	-0.0194582730785192	-0.282336567459861	0.784852275403962
PELI1	0.0181543101711169	0.0487194658302287	0.962337221500368
AC012368.1	0.120057142700439	0.583476062026909	0.575648915504362
LINC00309	0.0346757665621082	1.08109366369954	0.311164733670565
LGALSL	0.0604338892298757	0.780389974496518	0.457627744370915
AC008074.3	-0.0276988963532837	-0.254582976243403	0.805467159072576
AFTPH	0.151407705033649	1.42357484492525	0.192378861466725
SERTAD2	-0.0532580687996786	-0.442827859454133	0.669619572458672
AC007365.1	-0.000669017787072813	-0.0213850139780347	0.983462290114365
SLC1A4	-0.0366900543993703	-0.328574943575985	0.750912664006431
CEP68	0.0309897150112958	0.469477470443558	0.651258301532107
RAB1A	-0.0220629170960019	-0.120291967939232	0.907218090776169
ACTR2	0.144080654799683	0.852581537588659	0.418682992848158
SPRED2	0.0485926055291847	0.900442128007137	0.394182702221394
AC007389.3	0.311049559849607	1.37491364142879	0.206432345564114
MEIS1	-0.00972820102619044	-0.471618590899202	0.649793801552738
ETAA1	0.0920624458053825	1.3934183527467	0.200986077993736
C1D	0.205211400547447	1.71451318512318	0.124779426797809
WDR92	0.0209243982002028	0.291159921687874	0.778335222830409
PNO1	0.154966887514878	1.43544268144979	0.189081242829498
PPP3R1	0.00214948289342852	0.0255189373457389	0.980266113362795
PLEK	0.782461640035598	2.49525296208595	0.0372163165501475
FBXO48	-0.02425448426282	-0.621971879744562	0.55127010487561
APLF	0.0270180381508527	0.533393852455163	0.608256834568152
ARHGAP25	0.108455563761304	0.618622299922389	0.553367056416419
GFPT1	-0.00980378197921663	-0.13406250841981	0.896664430572951
NFU1	0.21609530128529	1.88240770011917	0.0965472903086032
AAK1	-0.00422605586623307	-0.0342585623518235	0.973510324126731
ANXA4	0.358241855788048	1.20884576726174	0.2612351145399
GMCL1	0.0263954689210659	0.466292830754549	0.653439537298343
SNRNP27	0.0310419306015179	0.218239271428207	0.832706814833654
MXD1	-0.144327569547987	-1.15321862799484	0.282110141912216
ASPRV1	-0.00494853308850159	-0.425912798697353	0.681398760387394
PCBP1	0.422712196962423	1.31646809622591	0.224480434237893
C2orf42	-0.0140855368673893	-0.24278540551457	0.814280555626326
TIA1	0.0827869678847462	0.607691750162546	0.560242374644045
PCYOX1	0.0749613242662602	2.59324361386094	0.0319515926380046
SNRPG	0.353508629313523	1.66727006720939	0.13401864388077
FAM136A	0.2033579764486	1.66550719668141	0.13437535368582
ADD2	-0.0811638603090518	-0.293183220945383	0.776843390859919
ANKRD53	0.023797165016974	0.537561434975053	0.605505989258747
TEX261	0.006449531828271	0.0983805538091556	0.924050477623899
NAGK	0.23406051823197	1.16970257010486	0.275787034053633
MCEE	0.00849453331829163	0.1127285224822	0.913023171456525
MPHOSPH10	0.291986307160463	2.31249050022927	0.0494962779974175
PAIP2B	-0.019118540754009	-0.365963664283236	0.723880575816712
ZNF638	0.191444582408688	1.36566184629248	0.209203026960304
EXOC6B	0.0341390393348419	0.941356266813512	0.374074749249791
SPR	0.0103582386537894	0.323549691082731	0.754575010479632
SFXN5	-0.0818774640483528	-0.893133883611296	0.397855611079077
RAB11FIP5	0.0183117719942004	0.592778946193769	0.569701930778127
SMYD5	0.0277917709211424	0.30359047286662	0.769185538044967
PRADC1	-0.00836102163299297	-0.0961688547442993	0.925751926100557
CCT7	0.568465275121769	2.69550260527853	0.027263264309774
FBXO41	-0.0205811939906701	-0.282792601005757	0.784514994534175
EGR4	-0.000213685629679685	-0.0501355931959992	0.961243495309102
ALMS1	-0.0244352294404225	-0.27446168206229	0.790684084704917
TPRKB	0.0587775712832883	0.389400618244571	0.707140560888097
DUSP11	0.15218952569759	1.58054455979648	0.152637528293293
STAMBP	0.189383500028111	1.85846703658627	0.100166150296077
DGUOK	0.178591919135247	0.961825004718127	0.364303903263761
DGUOK-AS1	-0.00223936113191508	-0.177834233542382	0.863273614516131
TET3	-0.0323972885717518	-0.583054580292508	0.575919182515845
BOLA3	0.173005291668096	1.37792905433901	0.205536206167002
BOLA3-AS1	0.0258971369419944	0.854218195269315	0.417827760130115
MOB1A	0.174943930384846	0.963610865883711	0.363460531733153
MTHFD2	-0.143985833217794	-1.37897558914269	0.205225980656006
SLC4A5	0.0208285780596726	1.17778271480521	0.272730000420432
DCTN1	0.100050983493623	0.960340831672728	0.365005915247444
C2orf81	0.0664630122011912	1.01200476426303	0.341161528007304
WDR54	0.130153802912762	1.28510279734792	0.234711095441676
RTKN	0.0951114216355739	1.01133291816261	0.341463798584467
INO80B	-0.0312098989798738	-0.445756151515208	0.667590111032658
WBP1	0.169982864729299	1.2826971353539	0.235511840062926
MOGS	0.00969146295319326	0.183917114816595	0.858654744142372
MRPL53	-0.105353625753606	-0.932269239835704	0.378474173948755
CCDC142	-0.0121653675336632	-0.204519629296477	0.843054838789113
TTC31	-0.00485994744449903	-0.0646429318822378	0.950044420579519
LBX2	0.0120452390853475	0.296483087725318	0.774412427179953
LBX2-AS1	0.0532141009938592	2.03406758511971	0.0763737234258893
PCGF1	0.01688513516276	0.214194238884049	0.835754271277371
TLX2	0.01925345287436	0.467112030547572	0.652878107929911
AUP1	0.135801465738756	0.749447561259886	0.475045948201569
HTRA2	0.0869924173660153	0.880321870387457	0.404353933515645
LOXL3	-0.00107004916087	-0.156865370865612	0.879237541053512
DOK1	0.0418796351131396	0.416253652654795	0.68816734697539
SEMA4F	0.0192002528398399	0.51757267567102	0.618759999356863
HK2	0.0759993930312708	1.47445679927974	0.178589388806384
POLE4	0.0309075717199176	0.243991761402991	0.813378027978661
MRPL19	0.148721553140649	1.69360156512334	0.12879368936352
GCFC2	0.0635522578200578	0.930105097818444	0.379527528173449
SUCLG1	0.256783370052239	1.64768213227787	0.138031682079894
DNAH6	0.0601054279484394	1.39142555387428	0.201566523059566
TRABD2A	0.117386828203011	1.17827087742244	0.272546200081607
